"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"TRCO","Tribune Media Company","40.22","3496120443.28","n/a","2014","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/trco",
"TPHS","Trinity Place Holdings Inc.","7.16","225010711.32","n/a","n/a","Consumer Services","Building operators","http://www.nasdaq.com/symbol/tphs",
"TRNC","tronc, Inc.","11.48","376746794.2","n/a","n/a","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/trnc",
"TUES","Tuesday Morning Corp.","2.075","93584257.525","n/a","1999","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/tues",
"TOUR","Tuniu Corporation","8.2","261670765.8","31911069","2014","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/tour",
"FOX","Twenty-First Century Fox, Inc.","27.11","50176691710.37","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/fox",
"FOXA","Twenty-First Century Fox, Inc.","27.33","33368289079.47","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/foxa",
"TWO","Two Harbors Investments Corp","9.86","3440335433.86","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/two",
"PRTS","U.S. Auto Parts Network, Inc.","3.25","111549750","n/a","2007","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/prts",
"ULTA","Ulta Beauty, Inc.","293.33","18226880580.67","n/a","2007","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/ulta",
"UMH","UMH Properties, Inc.","16.41","513293772.48","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/umh",
"UNF","Unifirst Corporation","137.15","2785270727.2","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/unf",
"UDR","United Dominion Realty Trust, Inc.","37.65","10067298069.75","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/udr",
"UNIT","Uniti Group Inc.","23.19","4068644523.27","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/unit",
"UVV","Universal Corporation","71.75","1813369965.75","n/a","n/a","Consumer Services","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/uvv",
"UHT","Universal Health Realty Income Trust","70.88","963973316","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/uht",
"UTI","Universal Technical Institute Inc","3.62","89576910.86","n/a","2003","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/uti",
"UONE","Urban One, Inc. ","1.9","91805188","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/uone",
"UONEK","Urban One, Inc. ","1.95","94221114","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/uonek",
"URBN","Urban Outfitters, Inc.","20.44","2376974917.52","n/a","1993","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/urbn",
"UBA","Urstadt Biddle Properties Inc.","18.41","725198877.34","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/uba",
"UBP","Urstadt Biddle Properties Inc.","16.2","638143498.8","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ubp",
"MTN","Vail Resorts, Inc.","201.92","8073575135.68","n/a","1997","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/mtn",
"VEC","Vectrus, Inc.","29.35","321231758.4","n/a","2014","Consumer Services","Diversified Commercial Services","http://www.nasdaq.com/symbol/vec",
"VTRB","Ventas Realty, Limited Partnership // Ventas Capital Corporati","25.37","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/vtrb",
"VTR","Ventas, Inc.","65.02","23073898572.26","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/vtr",
"VER","VEREIT Inc.","7.49","7297596363.19","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ver",
"VRTV","Veritiv Corporation","40.15","629983411.75","n/a","2014","Consumer Services","Paper","http://www.nasdaq.com/symbol/vrtv",
"VSR","Versar, Inc.","1.37","13634524.96","n/a","1986","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/vsr",
"VIA","Viacom Inc.","36.7","14743556069.1","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/via",
"VIAB","Viacom Inc.","33.89","11775423195.68","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/viab",
"VDTH","Videocon d2h Limited","11.09","418646391","37749900","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/vdth",
"VLGEA","Village Super Market, Inc.","25.06","355511509.78","n/a","n/a","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/vlgea",
"VNCE","Vince Holding Corp.","0.365","18041076.19","n/a","2013","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/vnce",
"VIPS","Vipshop Holdings Limited","13.76","8119681193.6","n/a","2012","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/vips",
"VNO","Vornado Realty Trust","93.1","17627878174.2","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/vno",
"VSEC","VSE Corporation","44.06","477541446.1","n/a","n/a","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/vsec",
"WPC","W.P. Carey Inc.","62.19","6623964799.65","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/wpc",
"GWW","W.W. Grainger, Inc.","179.1","10460460511.8","n/a","n/a","Consumer Services","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/gww",
"WMT","Wal-Mart Stores, Inc.","75.11","227700188735.74","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/wmt",
"DIS","Walt Disney Company (The)","107.98","168975640466.88","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/dis",
"WPG","Washington Prime Group Inc.","7.56","1401843066.12","n/a","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/wpg",
"W","Wayfair Inc.","61.28","5308507952.64","n/a","2014","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/w",
"WCST","Wecast Network, Inc.","2.79","167096450.79","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/wcst",
"WTW","Weight Watchers International Inc","24.2","1552910563.6","n/a","2001","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/wtw",
"WRI","Weingarten Realty Investors","30.1","3864499749.6","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/wri",
"WMK","Weis Markets, Inc.","53.92","1450364046.56","n/a","n/a","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/wmk",
"HCN","Welltower Inc.","71.6","26217528918","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hcn",
"WEN","Wendy&#39;s Company (The)","16.42","4030390377.08","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/wen",
"WMC","Western Asset Mortgage Capital Corporation","10.01","419617208.01","n/a","2012","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/wmc",
"WY","Weyerhaeuser Company","33.12","24904009831.68","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/wy",
"WHLR","Wheeler Real Estate Investment Trust, Inc.","10.12","87196419.64","n/a","2012","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/whlr",
"WHLRD","Wheeler Real Estate Investment Trust, Inc.","24.42","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/whlrd",
"WHLRP","Wheeler Real Estate Investment Trust, Inc.","22.8707","16466904","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/whlrp",
"WHLRW","Wheeler Real Estate Investment Trust, Inc.","0.036","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/whlrw",
"WSR","Whitestone REIT","12.01","457053148.49","n/a","2010","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/wsr",
"WFM","Whole Foods Market, Inc.","36.49","11636661000","n/a","n/a","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/wfm",
"WHLM","Wilhelmina International, Inc.","6.8275","36743338.27","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/whlm",
"WLDN","Willdan Group, Inc.","32.15","276765236.15","n/a","2006","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/wldn",
"WSM","Williams-Sonoma, Inc.","50.22","4359365480.52","n/a","n/a","Consumer Services","Home Furnishings","http://www.nasdaq.com/symbol/wsm",
"WING","Wingstop Inc.","30.19","874816535.7","n/a","2015","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/wing",
"WINA","Winmark Corporation","129.95","541861481.55","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/wina",
"WWE","World Wrestling Entertainment, Inc.","19.5","1490906020.5","n/a","n/a","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/wwe",
"WPCS","WPCS International Incorporated","1.3","4357806.7","n/a","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/wpcs",
"WYN","Wyndham Worldwide Corp","95.94","10011707889.3","n/a","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/wyn",
"WYNN","Wynn Resorts, Limited","127.93","13095415645.95","n/a","2002","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/wynn",
"XHR","Xenia Hotels & Resorts, Inc.","17.67","1887078587.73","n/a","2015","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/xhr",
"XOXO","XO Group, Inc.","17.34","449230848","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/xoxo",
"XPO","XPO Logistics, Inc.","54.54","6092401553.46","n/a","n/a","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/xpo",
"YTRA","Yatra Online, Inc.","9.3608","316482217.1304","n/a","n/a","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/ytra",
"YELP","Yelp Inc.","28.52","2298220743","n/a","2012","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/yelp",
"YUMC","Yum China Holdings, Inc.","35.04","13467092828.64","n/a","2016","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/yumc",
"YUM","Yum! Brands, Inc.","69.35","24149783441.25","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/yum",
"ZAGG","ZAGG Inc","8.75","244661165","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/zagg",
"ZOES","Zoe&#39;s Kitchen, Inc.","17.8","346899821.2","n/a","2014","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/zoes",
"ZUMZ","Zumiez Inc.","15.95","401484228.75","n/a","2005","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/zumz",
